Simulación,Start Date,End Date,Rendimiento Anual Promedio,Desviación Estándar Anual,Downside Risk,CAGR,Rendimiento Efectivo,Sortino Ratio
988,2015-11-08,2020-11-08,0.123760772696113,0.1934063072170953,0.17179152222219451,0.11062268177924839,0.6883833239525554,0.47593019514876833
989,2019-04-15,2024-04-15,0.13394742630916615,0.21269899101727538,0.17290403729890727,0.11761293532975281,0.742103018370498,0.5317829921473282
990,2016-07-13,2021-07-13,0.16010262285697727,0.19040004967777086,0.17075754067938861,0.15237159414317047,1.029896488945032,0.6916392821487438
991,2017-08-16,2022-08-16,0.1333715963777545,0.2086670772419281,0.17966963309335823,0.1178990669324107,0.7443306853962048,0.50855336433106
992,2011-08-05,2016-08-05,0.13198977726704453,0.15485447718871506,0.1172534362536279,0.12744901559707666,0.8199987562747313,0.7674809382335708
993,2019-09-29,2024-09-29,0.154318323083427,0.2126106225154981,0.17322381011664628,0.14062412834138827,0.9276691752386483,0.6484000265771405
994,2014-02-17,2019-02-17,0.09114163979369003,0.1330378063708865,0.10495969556262981,0.08574704692383373,0.5078554960620063,0.46819533469747004
995,2012-03-04,2017-03-04,0.12004644404947887,0.12809430413240971,0.09270120957321536,0.11830669480160316,0.7467329707242576,0.8419139772694965
996,2015-03-07,2020-03-07,0.08149539073246555,0.1407189350678456,0.11486331512897531,0.07418987395234344,0.42941585670182425,0.3438468643197159
997,2013-07-19,2018-07-19,0.10882169400160814,0.12375739840200581,0.09635086164343866,0.10642236703516916,0.6574118675036167,0.6935246126691862
998,2011-11-08,2016-11-08,0.11262682530359343,0.13458595280425564,0.09670996132467966,0.10910225386809658,0.6768762813521991,0.7302952491779148
999,2014-05-04,2019-05-04,0.0982616981048521,0.13249861169039412,0.10478813359572206,0.09358109682223414,0.5629555671350759,0.5369090580610261
1000,2013-07-07,2018-07-07,0.11181442212877678,0.12378056670548626,0.09644674308397348,0.10973405766951583,0.6823452775904242,0.7238650046273861
